id,text,release_source,split,label,available_image_paths
3911549158168040,【马里劫持事件27人死亡含3名中铁建员工 联合国通过打击IS决议】3名中国公民在马里首都巴马科丽笙酒店袭击事件中不幸遇难，另有4名中国公民获救。两名袭击者被击毙。事故共造成27人死亡，多人受伤。联合国安理会一致通过决议，谴责极端组织恐怖袭击，呼吁国际社会加大打击力度。O网易图片,iPhone客户端,train,real,"['nonrumor_images/75b52ed2jw1ey8cb3xek4j20hs0vkwje.jpg', 'nonrumor_images/75b52ed2jw1ey8cb6ndggj20hs0bwjsk.jpg']"
3911694591468887,恭喜网易新闻客户端荣获由WeMedia移动风云榜评选的“2015年度最佳应用奖”！活动现场的裤子太魔性，点击大图寻找“不一样”嘿嘿嘿~,微博 weibo.com,train,real,['nonrumor_images/006aty6Mjw1ey8sxz8bbtj30qo0zkdj4.jpg']
3911224301092922,如果你有这样的朋友，请不要打他……#午间配饭#,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1ey7afcj1hmj20gn0b83z0.jpg', 'nonrumor_images/75b52ed2jw1ey7afdqv8lj20980b80sv.jpg']"
3911209454097525,【四川吸毒男手提双刀挑战特警】近日四川彭山街头出现一男子裸露上身，双手提刀，路人和车辆都不敢靠近，男子半径3米左右空无一人。公安局特巡警快速出击，成功处置，挡获嫌疑人员1名，收缴砍骨刀两把。处置过程中无群众民警受伤。经尿检，该男子尿液呈阳性，涉嫌吸食毒品。O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1ey78tqw2e2j20dw0dywfa.jpg']
3910950245301532,【美国女子因名叫ISIS 被脸书当成恐怖分子拉黑】据英国《太阳报》11月19日报道，美国旧金山一位名叫Isis Anchalee（爱西丝·安洽丽）的女子由于名字与ISIS极端组织相同，她的Facebook账户近日被运营方拉黑屏蔽。她无奈地在推特上发推表示：“Facebook认为我是个恐怖分子”。O网页链接,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1ey6eui9uahj20fa0a6mxv.jpg']
3910893316024844,【京港澳高速物流公司货车起火 800万货物燃烧殆尽】今天早上8点左右，在京港澳高速长葛收费站，一辆从深圳开来的货车起火。经过紧张扑救，目前火已经扑灭。车上装的货物是一家物流公司运送的电子设备，车主称价值在800万左右。O网易图片,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1ey68zhqrfdj20m80go42q.jpg', 'nonrumor_images/75b52ed2jw1ey68zi0bj1j20m80go0w1.jpg']"
3910848324008215,【天津爆炸百天 探访爆炸点周边】11月19日是天津港“8·12”瑞海公司危险品仓库特别重大火灾爆炸事故发生的整一百天。记者提前探访爆炸点周边。滨海新区塘沽烈士陵园，在爆炸中牺牲的30多名救援人员长眠于此。O网易图片,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1ey63ff33jnj21kw16oqja.jpg', 'nonrumor_images/75b52ed2jw1ey63fgxl4fj21kw1087l9.jpg']"
3910174311854456,【法国总统宣布进入战争状态 全体议员高唱马赛曲】2015年11月16日，法国总统奥朗德在凡尔赛宫参众两院联席会议上发表演讲，宣布将要继续对叙利亚伊斯兰国组织进行军事打击。他表示，自13号巴黎发生恐怖袭击以来，法国已经进入战争状态，并表示将向欧盟其他成员国申请支援。O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1ey3ydffx2pj20xc0m4grf.jpg']
3909863899598939,今天是#国际宽容日#，生活在这个越发自由和宽容的时代，不代表民众对社会议题失语，纵容和默许，面对恐怖袭击、环境污染、食品安全、贪污腐败、司法争议、社会问题，媒体的“不宽容”，民众亦“不宽容”，我们在关注。,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1ey2yoo9lxuj20hs2pcdpf.jpg', 'nonrumor_images/75b52ed2jw1ey2yophgqdj20hs2awalw.jpg']"
3909736497661538,【20吨过期肉恶臭熏晕交警】一辆豫K牌照的河南货车满载20吨“无证过期肉”，企图通过高速公路运输到内蒙古包头时被民警查获。“车厢打开后，一股恶臭扑鼻而来。”民警安虎说。据交代，肉制品是从广州运过来的，“是一批过期的猪的月牙骨，我们也是经人介绍从广州拉的货。”O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1ey27q4yyknj20hq0nmgnq.jpg']
3909094484681569,爱人会逝去，但爱不会。死亡亦不能支配一切——狄兰•托马斯,iPhone客户端,train,real,['nonrumor_images/75b52ed2jw1ey0ieamzydj20jz0zkn07.jpg']
3909062527459790,【巴黎音乐厅乐队成员下落不明】当地时间2015年11月13日，13日晚巴黎市区发生系列恐怖袭击事件，法国总统奥朗德宣布法国全国进入紧急状态，关闭边境。其中巴黎音乐厅伤亡已经超过100人，截止目前参与此次音乐演出的乐队成员和其它工作人员仍下落不明。图为救援人员正在救援伤者。O网易图片,iPhone 6,train,real,"['nonrumor_images/75b52ed2jw1ey0epf22n1j20hs0bx3zy.jpg', 'nonrumor_images/75b52ed2jw1ey0epfmgidj20hs0bstb1.jpg']"
3909029762420695,#直播#【法国暴恐消息汇总】1.死亡人数上升至153人。2.有消息称，死伤者中有中国公民，中国使馆正核实。3.3名劫持者被警方打死 4.法国全境进紧急状态，边境关闭，警方建议市民不要出门。5.巴黎各景点全面戒严；6.中国驻法使馆领事保护与协助电话：0033-615742537。直播间地址：O网易新闻_直播,iPhone客户端,train,real,['nonrumor_images/75b52ed2jw1ey0az4vbc2j20hs0vkaep.jpg']
3909021725699955,【法总统奥朗德称法国全城戒备】当地时间2015年11月13日，法国巴黎，2015国际足球友谊赛，法国Vs德国。赛后，巴黎发生连环枪击爆炸案，球迷民众涌入法兰西大球场避难。法国总统奥朗德宣布法国进入全国紧急状态。,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2gw1ey0a0k9q2kj21kw12tqia.jpg', 'nonrumor_images/75b52ed2gw1ey0a0r79xhj21kw11okbq.jpg']"
3909019930021264,【女孩地铁内催大妈快点被暴打】只因一句话武汉嫂子把年轻女伢压在地上打（11月12日）昨日，一则名为“地铁里，大妈欺负小姑娘”的视频在网上疯传，不少网友转发后直言，这样的行为实在太不文明。O网页链接,皮皮时光机,train,real,['nonrumor_images/75b52ed2jw1ey09uj5dm9j20e40heab9.jpg']
3908681547018787,【昆凌传女儿长睫毛秘诀:涂母乳】昆凌现身节目录制，大谈小周周和老公周杰伦。她评价周杰伦幽默爱讲冷笑话，异地工作时每天清晨都会给对方打电话问候，在家也承包洗碗工作和照顾狗狗。关于小周周的长睫毛的原因，她透露是因为涂了母乳的关系。O网易新闻客户端,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exz5yavedaj20bt0c6wfx.jpg']
3908648260420993,【“土豪金”百元钞遇尴尬：ATM不吃 验钞机不认】12日，土豪金版100元人民币正式发行，到了中午，不少长春市民陆续在朋友圈晒出了他们拿到的新版人民币。不过，不少验钞机还没升级，可能误认它是假钞，部分ATM机也不能识别。银行表示，预计本周内，ATM机就会全部升级完毕。 O网页链接,iPhone 6,train,real,"['nonrumor_images/75b52ed2jw1exz35v5c8jj20dc0hsmze.jpg', 'nonrumor_images/75b52ed2jw1exz35rt6i9j20hs0b90u8.jpg']"
3908628047750081,【男子因颜值情商双高 竟同时交往500名女网友骗财骗色】嘉兴23岁的金某， 通讯录中有500个女网友， 他从中挑选或骗财或财色兼收。 警方称， 金某虽只有初中文化， 但相貌好情商高， 因此屡能得手。 而他被捕后还狡辩称： 本只想好好谈恋爱， 不知她们为啥转钱给我。O网页链接,iPhone 6,train,real,"['nonrumor_images/75b52ed2jw1exz0u7c66tj20c80930tf.jpg', 'nonrumor_images/75b52ed2jw1exz0u7iyu2j20fa09w0tn.jpg']"
3908367070105662,【媒体：国家再不调查卓达公司 恐怕要出大事】河北卓达地产公司突然火了，这家公司根本没有任何经营理财产品的资质，近几年却一直在推销他们的理财产品，并给出20%-30%这种高得离谱的回报率。并且可能已吸引了40万人上百亿的投资。媒体吁官方调查，不然一旦出问题，后果不堪设想。O媒体:国家再不调查卓达公司 恐怕要出大事,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1exy6ulkwb5j20fa0fa74r.jpg', 'nonrumor_images/75b52ed2jw1exy6uoqnjvj20f90addgc.jpg']"
3908040007233197,【山东一小区不买车位不得进入 保安与业主发生冲突】近日，滨州市德坤华府小区贴出通知，让业主们购买地下停车位，但由于价位太高，大部分业主拒绝购买。9日，该小区开始阻止没购买或租赁小区地下停车位的业主车辆驶入小区。愤怒的业主为了进入小区，折断了栏杆，与保安发生冲突。O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exx5av9f8wj21kw16ok51.jpg']
3907914635010453,【湖北千只鹅占高速 吓坏过路车】高速公路车辆多时速又快，因此不管是人还是自行车都限制上路，但在湖北的高速公路上，看到的竟然是成千只的鹅摇摇摆摆地在车水马龙的高速路上“散步”，导致交通大乱，不少司机看傻眼。O网易图片,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exwqwk9w7jj20hs0npadq.jpg']
3907544986341333,【食客餐馆吃饭吃出虫蛹狂吐】9日，成都一位顾客在动了几筷子后发现菜里有小肉虫，直接冲进洗手间吐个不停。该顾客怀疑是蛆虫找到饭店理论索赔，工作人员仅同意换一道菜。“可能是菜虫，应该不是蛆。”“就算是蛆，吃了也没什么危害！”目前， 成都市食药监部门已经受理此事。O网易新闻，世界在你手中,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exvkgbnltjj20fa0afjs4.jpg']
3907267881109852,【南京一小学组织秋游发生踩踏 16名学生受伤】今天上午，南京市雨花台区一所小学组织秋游，四五十名小学生到浦口区一商场内游乐场游玩。乘坐电梯时候，有孩子不知何故后退，导致踩踏事件。16名孩子受伤，有5人转送市区医院治疗。详细情况仍在核实。O网页链接,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exuomfzhspj20fa0bhq3o.jpg']
3907207726467758,【广东茂名村民抗议被占地 与警察起冲突】近日，茂名那霍镇新圹大路村数十名村民，为抗议当地政府强占村民土地建高速公路及村官贪污补偿款项，到施工工地阻挠。网曝现场村民遭到警察和黑社会人士一同镇压，至少4名村民被打伤，2人被捕。村民称，当地村官把该村334亩山岭据为己有。O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exuhpulhbyj20cg0gm75g.jpg']
3907186507772068,【车窗被砸 车主挂牌诅咒砸车人】昆明永昌小区永宁里，车主王先生的车窗玻璃被砸，到派出所调监控得知，是一名开车男子凌晨所为，但到现在快一个月了民警也没有办法找到砸车窗的人。无奈之下，王先生在车前点香火、贴纸钱、杀鸡，并挂着“诅咒牌”诅咒砸车人，以此出出气。O网页链接,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exufa694y2j20hs0dcmyz.jpg']
3906527729519228,【天津姐弟为多领拆迁补偿结婚】天津蓟县一对亲姐弟领证结婚被查出。原来，该地涉及拆迁，可按照人口给予补偿。目前这对姐弟已被依法行政处罚。 O网页链接,iPhone 5s,train,real,['nonrumor_images/75b52ed2jw1exs923moloj20gy0bot9n.jpg']
3906507005232018,【男子自称&quot;项羽后人&quot;密谋暴动】自称“项羽后人”，成立“影子兵团”，幻想当上“总统”“掌管天下”，伺机在公共场所制造爆炸…这样荒诞可怖的情节，却在现实生活中真实上演。近日，广州警方经过缜密侦查，摧毁了一个密谋通过绑架富人筹款、伺机制造爆炸事件引发社会混乱的团伙：O男子自称&quot;项羽后人&quot;密谋暴动,iPhone 5s,train,real,['nonrumor_images/75b52ed2jw1exs8t4d11sj20b407dmxv.jpg']
3906226221670009,【残忍！继母怀二孩 将8岁继子推下16楼】3日，长沙一名8岁男童，被继母安排去16楼楼顶玩耍，继母随即上楼，亲手将他推下16楼，致其凄惨坠亡…继母交代，她怀上二孩后，怕丈夫与前妻的儿子，影响到自己孩子的未来，遂起杀意。O网易新闻,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exrczb2dl2j20jz0zkdib.jpg']
3905395409792138,【男子为省钱湖边洗车 百万豪车被淹废还受罚】为省十块洗车费，一山东游客将价值百万的大众途锐开到泸沽湖边洗车。因湖边湿滑，一脚油门没踩好，车子滑进湖里。由于淤泥太多，车慢慢陷下去。吓傻的两人弃车而逃。消防车、交警折腾6个小时，才将车拉上岸。司机被罚800元、扣6分。O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exopk754buj20np0dzjtc.jpg']
3905140790413099,【广东查获特大走私案：2674只穿山甲被剥鳞】广东江门海关破获特大穿山甲走私案件，共查获穿山甲冻体2674只，皆被剥去鳞片。国家严厉打击濒危动物销售，但受吃穿山甲能补身体的陋习影响，消费市场仍未完全杜绝，走私穿山甲等濒危动物仍有地下销售渠道，及10倍以上的利润空间。O网页链接,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exnwc0eo6aj20q40fdmyx.jpg']
3904765622485819,【夫妻想一起进试衣间被拒 欲投诉遭店员暴打】珠海的马先生陪妻子在某服装店试衣服，马先生想进试衣间帮妻子拉拉链，被店员拦下，另一女服务员进去帮忙。夫妇两人认为店员服务态度不好，称要投诉，不料店员挥拳，打得马先生鼻骨粉碎性骨折。目前，打人者已被刑拘，并赔偿8万元。O网易新闻，世界在你手中,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exmp6wjptxj20cr07qt8z.jpg']
3904695598594438,【奇葩结婚风俗：安徽男子新婚夜被逼穿情趣内衣 乞讨做游戏】安徽安庆，一名男子在新婚之夜被亲友逼着穿上情趣内衣，在皮带的驱赶下进商场乞讨游戏币，并玩起多种游戏。O网易图片,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exmh7b44afj21400qon80.jpg']
3904396750900125,【在校女生深夜宿舍产子 从3楼抛下杀死亲儿】今天早上，某学校一女生宿舍楼下，发现一名死婴，是该校一名女生深夜产子后由3楼抛下。医护人员表示，男婴因太过虚弱，没抢救下来。婴儿母亲最后过来了，听说只有十六七岁，目前该学生正在接受治疗，身体并无大碍。教育部门已开始调查。O网易图片,iPhone客户端,train,real,"['nonrumor_images/75b52ed2jw1exlg2ochasj20ci0fcq3m.jpg', 'nonrumor_images/75b52ed2jw1exlg2oiij9j20ci0ffdh3.jpg']"
3903996320369342,岛国主人给喵买了个冬季神器！安全感爆棚！（转）,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exk8w2jq48j20c8094js1.jpg']
3903942113051714,【法律修改后所生二孩均属合法】“全面两孩”政策出台后，各省市何时正式落地，全国不设统一时间表。政策落地前生二孩会不会被处罚？湖南省表示，从今至正式实施前生育二孩者不作处理，成为第一个明确表态的省份。不过，包括江苏在内的绝大多数省份暂时都没有相关消息传出。O网易新闻，世界在你手中,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exk2o251cuj20hs0budgu.jpg']
3903673295820058,【男子闹市劫持奥迪女司机索钱】29日深夜，四川乐山中心城区龙游路联运车站附近，一名奥迪车女司机被一名80后男子持刀劫持，索要5万元，丈夫立即报警。劫持者与警方对峙1个多小时之后，女司机被救，一名特警徒手抓刀受伤，案件正在进一步调查中。O网易图片,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1exj7razlxbj20dc0hsjsl.jpg', 'nonrumor_images/75b52ed2jw1exj7repakij20dc0hswf9.jpg']"
3903201264288285,【驻德大使:看国人抢奶粉很伤心】中国驻德国大使史明德接受采访，谈到国人抢购德国奶粉时他坦言很伤心，“偌大一个中国，如果婴儿都要靠外国奶粉来供养，全世界也养不起，但这个问题根源也很清楚，就是食品安全问题，更是诚信问题，我们的企业要取信于民，要有最起码道德底线。”O网易新闻，世界在你手中,iPhone 6,train,real,"['nonrumor_images/75b52ed2jw1exhpl0s3zaj20c8087dgq.jpg', 'nonrumor_images/75b52ed2jw1exhpl0yw2uj20c807iaat.jpg']"
3902976151981275,【香港百亿大亨被绑月余后获救】香港东方明珠石油主席黄煜坤9月份在台湾遭人掳走，绑匪勒索7000万港币，台湾警方连月追查，10月27日深夜在台湾云林县口湖乡一间废弃空屋救出双脚被铐的黄煜坤，逮捕十余名嫌犯。据报道，68岁的黄煜坤被绑长达38天，被救出时身体虚弱，送医治疗。O网易新闻，世界在你手中,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1exgzq52b48j20k00zkwgh.jpg', 'nonrumor_images/75b52ed2jw1exgzq67n7pj20bw0gc75n.jpg']"
3902832073768190,【湖南“最寒碜”县机关:窗户纸糊】湖南炎陵一局机关被曝“最寒碜”，窗户是纸糊仅一台座机，但连续14年获评县文明单位。一栋建于上世纪70年代的两层砖木旧瓦房，墙壁大都没粉刷，有的窗户是纸糊的，十几间办公室只有一台座机，冬天用火盆取暖，院内无厕所……O网易新闻，世界在你手中,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exgj6l5f7xj20fa0a7t9r.jpg']
3902228248671815,【女子欲跳江 公交司机停车冲下救人】昨天中午，南京一名30岁左右的女子在南京长江大桥上欲跳江，一条腿已翻越了栏杆，千钧一发之时，一辆公交车驶来，眼尖的司机紧急刹车，开门冲下车，把轻生女子拉了回来。O网页链接,iPhone 6,train,real,['nonrumor_images/75b52ed2jw1exelt8hcnij20hs0ejacg.jpg']
3902152394871116,【男子高铁突发心梗 名医施救后悄然离开】高铁上，一男子突发心脏病。老者迅速赶来，断定他是突发急性心肌梗死。从病人妻子口中得知该男子做过心脏支架手术，老人立刻用列车配备的药物和速效救心丸进行施救，直至将其送进医院。有网友发现这位老者就是著名的心血管专家胡大一。O网页链接,微博 weibo.com,train,real,"['nonrumor_images/75b52ed2jw1exed479ybmj20qe0eu41g.jpg', 'nonrumor_images/75b52ed2jw1exed48km82j20qe0esn0q.jpg', 'nonrumor_images/75b52ed2jw1exed495uzlj209v0hlgmw.jpg']"
3901601221720658,【释永信出席世界佛教论坛 笑容满面】阿弥陀佛。O网易图片,WeicoPro,train,real,['nonrumor_images/75b52ed2jw1excltkw4zkj20q40hegp5.jpg']
3901523341462763,【破纪录扬州炒饭被垃圾车运走】23日，扬州4192公斤重的“最大份炒饭”刷新吉尼斯世界纪录。新纪录宣布后，这份炒饭被工人任意踩在脚下，大量成品被装进垃圾车运走，网友吐槽主办方“浪费粮食”、“作秀”。主办方称不会浪费，将喂猪；此前曾表示将供学生和市民免费享用。O网页链接,WeicoPro,train,real,['nonrumor_images/75b52ed2jw1exccvlrjoqj20fa0a6abi.jpg']
3901042380896921,【小伙砸车救3人 5秒后车爆炸】行车途中见一辆车燃起大火一家三口被困车中，江苏小伙吴晨嘉立刻停车救人。先将女子和孩子救出，正要救驾车男子时火焰窜起5米多高，随时有爆炸危险，他仍没犹豫，砸开车窗救出男子，几秒后车就爆炸！被问怕不怕，他说顾不了那么多，救人要紧！O网页链接,微博 weibo.com,train,real,['nonrumor_images/75b52ed2jw1exatmq8asdj20fa0bhq3r.jpg']
3901033140554602,【河南打击烧秸秆标语：谁烧拘谁】严禁秸秆焚烧是大气污染防治工作的重点之一。河南省省长谢伏瞻2015年两次批示，要求对发现的秸秆焚烧点必须严厉处置，对工作不到位的必须严格问责。为了打击焚烧秸秆，河南频现打击焚烧秸秆的标语，“谁地里着火拘留谁”。O网页链接,iPhone 6,train,real,"['nonrumor_images/75b52ed2jw1exaskruddbj20hs0bugo9.jpg', 'nonrumor_images/75b52ed2jw1exaskss8udj20hs0abmze.jpg']"
3929403756858366,【波士顿选出首名华裔女议长】新年伊始，哈佛法学院毕业的吴弭（1985年生）成为波士顿市议会106年历史中第一位华裔女议长，并于5日正式上任。因为波士顿不设副市长，当市长出差或者度假时，她将成为代理市长。这位冉冉升起的年轻女政治家还拥有幸福的家庭，去年刚刚当上妈妈，可谓家庭事业双丰收。新浪,iPhone 6,train,real,['nonrumor_images/70e11e0fgw1eztavih77xj20go0ciac2.jpg']
3884208264653062,【听说普京最近成了网红】,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1evt48c3qcjj20nu0ew77l.jpg']
3880118038376732,【911知名幸存者患癌去世】 911事件后，一位满身尘土的幸存者让世界震撼。几天前，这位名叫Marcy Borders的幸存者患胃癌去世，享年42岁。911事件发生时，28岁的她在世贸北楼工作。Marcy Borders生前怀疑自己患癌与911有关。有数据显示，已有超过4000名911事件中的救援者、幸存者等患癌。（新浪）,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1evg2hmty5gj20hi0oemys.jpg']
3877996509363085,【新浪天下周刊第5期：来北京看阅兵，朴槿惠为何纠结】朴槿惠终于决定出席抗战胜利70周年纪念活动，但是否出席阅兵式还没定，她为何如此纠结？新加坡本月满50岁了，没有李光耀的未来会怎样？洪秀柱“出线”令所有人意外，但为何又为国民党大多数人所接受？更多精彩内容请戳：O网页链接,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1ev9auizcz5j20ht0llgni.jpg']
3877853458214383,【韩开始打捞海难沉船 中国支援】 韩联社报道，19日，负责打捞韩去年海难沉船“世越号”的上海打捞局企业联合体在珍岛近海开始水下调查。当天，2名中国潜水员潜入水中了解环境，上海打捞局还投入无人潜艇。韩海洋水产部长官俞奇浚在现场表示，若能成功打捞，全体韩国国民都会“感激不尽”。（新浪）,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1ev8ue2fmo3j20dw09hgn2.jpg']
3876943164256448,【曼谷爆炸事件死亡人数升至15人 80人受伤】今日俄罗斯援引泰国电视台消息，曼谷商业中心拉差巴颂路口今晚发生的爆炸事件已造成15人死亡，80人受伤。警方表示，爆炸是由炸弹引起的，并已经封锁了现场。（新浪）,微博 weibo.com,train,real,"['nonrumor_images/70e11e0fjw1ev5xv09tegj20ck0cg3zq.jpg', 'nonrumor_images/70e11e0fjw1ev5xv9svsnj20go0ci3zj.jpg', 'nonrumor_images/70e11e0fjw1ev5xvgqdwaj20gn0a0gmb.jpg']"
3876932405863586,【曼谷爆炸事件现场组图】今日晚间，泰国曼谷商业中心拉差巴颂路口发生一起爆炸。路透社援引当地媒体报道，爆炸已造至少12人死亡。警方表示，爆炸是由炸弹引起的。（新浪）,微博 weibo.com,train,real,"['nonrumor_images/70e11e0fjw1ev5wmpybwrj20ck0cg3zq.jpg', 'nonrumor_images/70e11e0fjw1ev5wn1t4rvj20hs095q4j.jpg']"
3922870721751555,#童享公平#因为战争、暴力和迫害被迫逃离家园的儿童已经达到3000万。寒夜来临，当我们和家人温暖入睡时，他们却要身着单衣、面对寒冬的考验。目前，全球流离失所的人数已达到二战以来的峰值。在异乡的街头，在寒冷的夜晚，他们同样需要爱的温暖。你愿意和我们一起，#帮孩子过寒冬#吗?,微博 weibo.com,train,real,"['nonrumor_images/6843b943gw1ez8gk5ohrwj20rt0rt13i.jpg', 'nonrumor_images/6843b943gw1ez8gk9pfckj20rt0rttgt.jpg']"
3869986453849871,【日重启火山喷发失踪者搜寻】 29日，时隔9个月后，日本救援队伍重新登上去年9月27日曾喷发的御岳火山，寻找6名失踪者，但当天400人规模的搜寻未有任何结果。去年御岳火山突然喷发，火山灰和飞石致57人遇难，多为登山客，为日本战后伤亡最多火山喷发。上次搜寻因降雪等原因去年10月16日停止。（新浪）,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1eujqv2t9gwj20h70cetb8.jpg']
3868970785984994,【英国上议院副议长招妓并吸毒 称“亚洲女性都是妓女”】英国《太阳报》近日曝光一段69岁的英国上议院副议长Sewel 男爵吸毒，并与两名妓女开性爱派对的影片。影片中他还称下次可以找一些亚洲女人来玩，“她们看起来天真无辜，其实都是妓女。”BBC报道称，Sewel已经辞职，并将接受警方的调查。（新浪）,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1eughwfl6saj215o0rqwi0.jpg']
3868919238377228,【法国农民赶猪占领超市进行抗议】为抗议猪肉价格下降，法国南部阿让市的农民近日把一群猪运进超市。小猪们在地板上打滚，玩得不亦乐乎。还有一些农民为表示抗议，用轮胎等堵住法西部和北部的一些主干道。抗议者们表示，低廉的食品价格让他们濒临破产，而政府的紧急措施远远不够。O法国农民赶活猪占领超市(图),微博 weibo.com,train,real,"['nonrumor_images/70e11e0fjw1eugcbwf68lj20qq0hf0yf.jpg', 'nonrumor_images/70e11e0fjw1eugcc78xcbj20qq0i5gpv.jpg']"
3869123664612110,#突发#【外媒：索马里首都发生爆炸 1名中国外交官身亡】索马里首都摩加迪沙一家酒店外发生强烈汽车炸弹爆炸，至少13人丧生，40余人受伤。据BBC和美联社报道，死者当中包括一名中国外交官。发生爆炸的“半岛酒店”距离机场不远，保安严密，中国、埃及和卡塔尔大使馆都在这座酒店。O外媒:索马里爆炸我外交官身亡,微博 weibo.com,train,real,['nonrumor_images/60718250jw1eugzrflkdaj20dw07t74p.jpg']
3858110508662630,【美国最高法院裁定各州不能禁止同性婚姻】路透社报道，美国最高法院今天做出裁决，为同性配偶提供了结婚的权利。这一裁定意味着，各州不能禁止同性婚姻，同性婚姻将在全部50个州合法。报道称，该裁定是美国同性恋权利的历史性胜利。奥巴马在其推特上表示，同性婚姻裁定是迈向平等的一大步。（新浪）,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1ethuvhyagdj20bk082aa8.jpg']
3861440991608843,【希腊公投结果：向债权人说“NO”】北京时间7月6日凌晨三点，希腊公投开票已接近尾声。希腊内政部发布官方预测称，超过60％选民“反对”国际纾困案，拒绝由欧盟－国际货币基金组织制定的严格纾困计划。（新浪）,专业版微博,train,real,['nonrumor_images/70e11e0fgw1etshh4w0n5j20m80i9tal.jpg']
3860786873320975,【威廉王子搭廉价航空 乘客惊喜】33岁的威廉王子近日前往苏格兰，搭乘廉价的瑞安航空、仅一位保镳陪同，低调亲民作风让旅客惊喜。威廉此行是为了参加急救直升机的训练，他的新工作将是东盎格鲁空中急救队的飞行员。威廉曾服役于英国皇家空军，担任空军搜救队的直升机驾驶。(新浪),微博 weibo.com,train,real,['nonrumor_images/70e11e0fgw1etqebzj7udj20d00jgjv1.jpg']
3859266710749709,【又传恐攻 埃及检察总长遭炸弹攻击死亡 】北京时间29日晚间，埃及检察总长巴拉卡特乘车返回开罗办公室时，遭汽车炸弹袭击，送医后不治，7名随行人员受伤。埃及外交部称此为全球浪潮下的恐怖攻击，美国白宫也发表声明谴责恐怖主义。巴拉卡特曾负责穆斯林兄弟会成员的案件审理。 (新浪),微博 weibo.com,train,real,['nonrumor_images/70e11e0fgw1etljqd33y6j20hw0brwfo.jpg']
3922989265294990,【维多利亚时代的圣诞贺卡的“恐怖脑洞”】1870年代，圣诞贺卡开始流行，在英国，人们用它来传递对新年的祝福。但在维多利亚时代，并不是所有的贺卡上都印着欢乐的节日景象，而有可能是谋杀青蛙的青蛙、恐怖的雪人、死掉的知更鸟和被放在茶壶里煮的小孩。感受一下当时人们的“脑洞”.... BBC (新浪),专业版微博,train,real,"['nonrumor_images/70e11e0fjw1ez8u5kx47mj20hc0cfmy6.jpg', 'nonrumor_images/70e11e0fjw1ez8u5nfqodj20hc09rq47.jpg', 'nonrumor_images/70e11e0fjw1ez8u5o9ucoj20hc09rjsl.jpg']"
3920734247919910,【波士顿警察“帮困” 带孩子免费购物】 当地媒体报道，圣诞在即，波士顿警察在市长带领下自筹近两万美元善款，在当地超市带领300多名困难家庭儿童免费购物。每个孩子有50美元购物卡，但很多孩子会超支，警察们都自掏腰包补齐。这样的活动在波士顿已连续举办7年，在美国其他很多地方也每年举办。新浪,微博 weibo.com,train,real,['nonrumor_images/70e11e0fjw1ez1n6v553pj209x0d0tan.jpg']
